Date,Open,High,Low,Close,Adj Close,Volume
2011-08-01,104.110001,105.021004,102.977997,103.588997,85.751411,72560
2011-08-02,103.198997,108.794998,103.069000,105.280998,87.152061,63416
2011-08-03,105.151001,105.151001,102.028000,102.028000,84.459213,42177
2011-08-04,102.634003,103.848999,101.507004,101.507004,84.027939,95340
2011-08-05,93.698997,100.725998,93.698997,100.725998,83.381424,159574
2011-08-08,96.821999,102.417999,96.718002,101.507004,84.027939,98571
2011-08-09,97.343002,102.157997,96.957001,101.507004,84.027939,167963
2011-08-10,103.069000,103.069000,98.903999,100.466003,83.166191,1370335
2011-08-11,102.028000,104.370003,98.903999,98.903999,81.873146,415277
2011-08-12,98.643997,98.774002,94.739998,97.473000,80.688560,40930
2011-08-15,98.253998,98.570000,95.911003,97.602997,80.796181,94781
2011-08-16,97.343002,97.343002,97.014999,97.211998,80.472504,67588
2011-08-17,99.815002,100.466003,98.123001,98.903999,81.873146,148418
2011-08-18,98.384003,99.195999,92.750999,93.829002,77.672058,129930
2011-08-19,92.137001,92.788002,89.014000,89.274002,73.901390,190484
2011-08-22,89.925003,90.966003,88.492996,88.492996,73.254875,74450
2011-08-23,89.533997,89.533997,80.164001,80.815002,66.899017,328063
2011-08-24,83.157997,86.151001,83.157997,85.890999,71.100937,630804
2011-08-25,87.192001,88.492996,84.588997,87.192001,72.177917,44463
2011-08-26,84.980003,85.110001,82.897003,84.848999,70.238373,229842
2011-08-30,83.807999,88.492996,83.288002,88.492996,73.254875,130806
2011-08-31,89.143997,96.302002,88.492996,96.302002,79.719215,154773
2011-09-01,93.698997,93.698997,89.143997,91.096001,75.409668,50591
2011-09-02,89.665001,90.445000,89.143997,89.274002,73.901390,36390
2011-09-05,88.492996,89.014000,85.500000,85.500000,70.777275,63498
2011-09-06,84.980003,86.021004,84.719002,85.890999,71.100937,233388
2011-09-07,87.452003,88.492996,85.832001,88.492996,73.254875,26664
2011-09-08,88.492996,89.533997,87.711998,89.533997,74.116623,85247
2011-09-09,90.574997,91.096001,90.315002,90.706001,75.086815,61276
2011-09-12,88.492996,91.486000,88.492996,90.966003,75.302032,30331
2011-09-13,89.794998,90.184998,87.611000,88.492996,73.254875,230207
2011-09-14,88.492996,90.574997,88.492996,90.445000,74.870758,78239
2011-09-15,91.356003,91.356003,88.362999,88.623001,73.362495,14427
2011-09-16,89.014000,90.055000,87.973000,89.014000,73.686180,124027
2011-09-19,88.102997,90.055000,87.669998,90.055000,74.547920,77843
2011-09-20,89.143997,94.219002,85.614998,93.307999,77.240768,58623
2011-09-21,92.657997,94.088997,90.574997,90.574997,74.978363,66635
2011-09-22,90.574997,90.574997,86.670998,87.582001,72.500763,51077
2011-09-23,87.711998,87.843002,83.807999,84.459000,69.915527,100947
2011-09-26,83.028000,86.977997,82.267998,84.848999,70.238373,72322
2011-09-27,82.247002,85.213997,82.247002,84.848999,70.238373,45636
2011-09-28,83.807999,85.370003,83.288002,84.719002,70.130745,109913
2011-09-29,83.938004,83.938004,79.123001,79.903999,66.144882,228323
2011-09-30,79.253998,80.502998,73.917999,78.082001,64.636612,662831
2011-10-03,77.041000,80.555000,77.041000,80.164001,66.360107,200064
2011-10-04,78.082001,79.253998,75.219002,79.253998,65.606804,105794
2011-10-05,78.082001,81.466003,78.082001,81.466003,68.738892,51853
2011-10-06,81.725998,83.288002,78.295998,83.288002,70.276237,51058
2011-10-07,83.028000,83.028000,80.164001,80.945000,68.299286,81470
2011-10-10,83.288002,83.288002,79.791000,81.206001,68.519524,99820
2011-10-11,81.466003,82.247002,79.253998,80.294998,67.750824,42469
2011-10-12,78.862999,82.637001,78.211998,82.376999,69.507568,64737
2011-10-13,82.376999,83.288002,80.081001,83.288002,70.276237,124563
2011-10-14,83.288002,83.288002,82.247002,83.288002,70.276237,79814
2011-10-17,83.288002,84.329002,82.247002,83.288002,70.276237,204110
2011-10-18,83.288002,83.288002,80.684998,83.157997,70.166557,33125
2011-10-19,83.288002,83.288002,79.622002,83.288002,70.276237,40611
2011-10-20,82.247002,83.288002,82.247002,82.766998,69.836639,13175
2011-10-21,82.637001,82.897003,82.247002,82.766998,69.836639,44937
2011-10-24,79.514000,83.288002,79.514000,83.157997,70.166557,38185
2011-10-25,80.945000,83.417999,80.945000,82.247002,69.397888,87561
2011-10-26,81.725998,85.370003,81.725998,85.370003,72.032990,41158
2011-10-27,85.370003,87.321999,83.417999,85.239998,71.923294,81308
2011-10-28,85.890999,85.890999,83.192001,85.890999,72.472588,20622
2011-10-31,82.897003,84.848999,81.596001,83.288002,70.276237,112335
2011-11-01,82.247002,83.807999,82.247002,83.678001,70.605309,56208
2011-11-02,83.288002,84.719002,81.725998,83.157997,70.166557,32024
2011-11-03,83.288002,86.931999,82.992996,86.931999,73.350945,24050
2011-11-04,85.239998,85.890999,84.588997,85.370003,72.032990,99313
2011-11-07,85.629997,85.760002,82.376999,82.766998,69.836639,57094
2011-11-08,82.247002,85.890999,81.362999,84.588997,71.373993,47873
2011-11-09,85.760002,85.890999,82.247002,84.980003,71.703911,24075
2011-11-10,83.288002,83.288002,81.137001,83.028000,70.056870,28399
2011-11-11,83.157997,83.288002,81.057999,82.247002,69.397888,79564
2011-11-14,80.684998,82.116997,80.684998,82.116997,69.288193,54220
2011-11-15,82.507004,82.507004,78.862999,80.684998,68.079895,47798
2011-11-16,83.288002,96.302002,83.288002,93.307999,78.730865,157330
2011-11-17,93.569000,99.447998,91.330002,99.165001,83.672844,109874
2011-11-18,97.733002,99.943001,94.610001,97.733002,82.464561,189688
2011-11-21,96.302002,97.733002,95.129997,97.733002,82.464561,51943
2011-11-22,96.302002,96.302002,91.096001,92.397003,77.962181,48754
2011-11-23,91.616997,92.397003,88.501999,91.225998,76.974129,172143
2011-11-24,91.356003,92.970001,91.225998,91.225998,76.974129,9250
2011-11-25,91.096001,91.096001,88.492996,90.055000,75.986076,23811
2011-11-28,88.492996,90.574997,87.452003,90.574997,76.424820,221968
2011-11-29,92.528000,92.657997,88.492996,92.657997,78.182404,193484
2011-11-30,89.143997,93.698997,89.143997,91.225998,76.974129,153102
2011-12-01,91.876999,91.876999,83.288002,83.288002,70.276237,106311
2011-12-02,87.452003,90.055000,85.370003,90.055000,75.986076,103231
2011-12-05,89.014000,90.574997,88.492996,90.574997,76.424820,112036
2011-12-06,87.192001,91.938004,86.411003,89.014000,75.107704,142384
2011-12-07,89.533997,94.739998,89.533997,92.397003,77.962181,77205
2011-12-08,93.959000,94.610001,88.623001,90.706001,76.535362,134218
2011-12-09,89.665001,91.356003,88.665001,90.574997,76.424820,31215
2011-12-12,94.348999,94.348999,87.452003,87.452003,73.789742,129360
2011-12-13,87.452003,89.533997,84.797997,89.533997,75.546455,187725
2011-12-14,89.533997,89.533997,85.370003,89.274002,75.327072,26708
2011-12-15,84.588997,89.533997,84.588997,89.014000,75.107704,21595
2011-12-16,84.459000,90.835999,84.459000,86.670998,73.130737,120701
2011-12-19,84.588997,88.492996,84.459000,87.321999,73.680038,40331
2011-12-20,84.719002,88.233002,84.329002,88.233002,74.448715,133782
2011-12-21,84.588997,87.582001,84.588997,86.021004,72.582283,3644
2011-12-22,84.980003,90.574997,84.848999,87.582001,73.899422,134664
2011-12-23,86.411003,87.582001,86.411003,87.582001,73.899422,3181
2011-12-28,84.459000,90.445000,84.459000,88.102997,74.339012,51590
2011-12-29,88.102997,88.144997,84.329002,86.411003,72.911369,25863
2011-12-30,87.452003,87.452003,83.288002,86.670998,73.130737,65925
2012-01-03,88.233002,90.574997,85.434998,90.574997,76.424820,36212
2012-01-04,87.452003,88.884003,87.192001,88.884003,74.998016,156646
2012-01-05,86.931999,88.492996,86.931999,87.711998,74.009109,49179
2012-01-06,87.061996,88.389000,86.869003,86.931999,73.350945,87513
2012-01-09,87.582001,89.143997,84.069000,89.143997,75.217384,38811
2012-01-10,89.143997,97.992996,87.852997,93.698997,79.060776,208639
2012-01-11,93.047997,95.651001,91.616997,92.657997,78.182404,48009
2012-01-12,96.821999,97.862999,93.698997,96.821999,81.695885,499736
2012-01-13,93.438004,96.821999,93.438004,96.821999,81.695885,150067
2012-01-16,92.657997,97.089996,92.657997,93.698997,79.060776,35169
2012-01-17,97.862999,97.862999,94.348999,94.480003,79.719765,181973
2012-01-18,96.041000,99.815002,93.698997,99.815002,84.221306,107658
2012-01-19,99.945000,101.455002,92.788002,92.788002,78.292107,219774
2012-01-20,93.178001,98.903999,93.115997,95.000000,80.158531,175505
2012-01-23,96.692001,99.165001,93.464996,96.952003,81.805573,47947
2012-01-24,96.041000,99.555000,95.043999,98.384003,83.013863,46806
2012-01-25,97.862999,103.069000,97.343002,101.897003,85.978035,24551
2012-01-26,101.116997,101.689003,100.648003,100.725998,84.989990,70203
2012-01-27,102.288002,104.447998,100.466003,100.986000,85.209351,77151
2012-01-30,98.384003,101.507004,98.384003,100.986000,85.209351,128645
2012-01-31,100.466003,104.500000,100.466003,102.157997,86.198257,138198
2012-02-01,101.507004,106.192001,101.507004,106.192001,89.602051,205985
2012-02-02,106.711998,110.876999,105.522003,109.835999,92.676765,101145
2012-02-03,106.711998,106.711998,104.110001,106.321999,89.711739,60984
2012-02-06,106.711998,107.492996,105.245003,105.802002,89.272972,26868
2012-02-07,106.711998,108.014000,104.315002,107.884003,91.029732,218214
2012-02-08,108.143997,112.777000,104.239998,110.747002,93.445435,1174697
2012-02-09,111.990997,112.906998,109.154999,111.397003,93.993896,250142
2012-02-10,110.747002,112.959000,110.616997,112.439003,94.873116,130224
2012-02-13,112.959000,114.521004,112.829002,112.959000,95.311867,68403
2012-02-14,111.917999,113.480003,110.876999,112.959000,95.311867,200711
2012-02-15,112.569000,114.129997,111.917999,112.439003,94.873116,31494
2012-02-16,112.439003,114.260002,111.208000,114.260002,96.409622,152228
2012-02-17,114.521004,114.521004,111.397003,111.397003,93.993896,29304
2012-02-20,114.521004,114.521004,111.501999,112.178001,94.652878,26147
2012-02-21,111.528000,115.302002,111.397003,114.000000,96.190224,782465
2012-02-22,113.480003,114.000000,109.771004,112.959000,95.311867,226279
2012-02-23,111.917999,111.917999,108.274002,110.356003,93.115524,93599
2012-02-24,109.835999,109.835999,108.316002,109.315002,92.237144,31307
2012-02-27,109.315002,109.315002,103.588997,104.110001,87.845314,60976
2012-02-28,104.629997,106.582001,104.110001,105.151001,88.723679,42545
2012-02-29,104.110001,106.582001,103.188004,106.061996,89.492355,50103
2012-03-01,105.670998,105.670998,102.663002,104.760002,88.393761,67141
2012-03-02,104.110001,107.233002,104.110001,107.233002,90.480423,244974
2012-03-05,104.629997,105.670998,103.980003,105.670998,89.162445,23615
2012-03-06,103.069000,104.629997,103.069000,104.110001,87.845314,47254
2012-03-07,105.280998,105.280998,103.257004,104.629997,88.284081,39145
2012-03-08,107.233002,107.233002,101.403000,104.110001,87.845314,145888
2012-03-09,104.760002,104.760002,101.778000,104.110001,87.845314,87800
2012-03-12,102.028000,103.848999,100.466003,103.848999,87.625092,107517
2012-03-13,103.719002,103.980003,101.142998,103.980003,87.735626,22636
2012-03-14,103.980003,104.512001,102.054001,103.980003,87.735626,23272
2012-03-15,102.157997,103.459000,99.971001,102.547997,86.527328,46931
2012-03-16,100.335999,103.813004,99.945000,101.116997,85.319901,102409
2012-03-19,102.547997,106.192001,102.547997,105.931999,89.382652,132211
2012-03-20,102.547997,102.547997,90.190002,95.260002,80.377914,1397719
2012-03-21,95.000000,95.172997,90.706001,93.698997,79.060776,539166
2012-03-22,93.307999,95.260002,91.747002,95.260002,80.377914,226037
2012-03-23,95.000000,95.390999,93.874001,95.000000,80.158531,54754
2012-03-26,95.000000,96.170998,92.580002,96.170998,81.146591,162675
2012-03-27,96.302002,96.561996,94.507004,94.739998,79.939148,179975
2012-03-28,95.260002,95.780998,93.698997,95.651001,80.707825,305868
2012-03-29,94.870003,95.780998,93.438004,95.000000,80.158531,123779
2012-03-30,96.170998,96.170998,92.731003,93.829002,79.170486,64910
2012-04-02,96.821999,96.821999,90.706001,92.007004,77.633133,181314
2012-04-03,91.616997,92.137001,90.966003,91.356003,77.083817,51111
2012-04-04,90.966003,92.007004,88.492996,90.184998,76.095757,255256
2012-04-05,91.096001,92.137001,91.096001,91.030998,76.809593,68313
2012-04-10,91.096001,92.528000,90.616997,91.096001,76.864441,67102
2012-04-11,91.096001,91.486000,90.078003,91.486000,77.193504,38755
2012-04-12,91.096001,91.356003,89.014000,90.835999,76.645042,71138
2012-04-13,91.486000,92.397003,90.574997,91.225998,76.974129,24393
2012-04-16,91.096001,92.528000,91.096001,91.096001,76.864441,139484
2012-04-17,91.096001,92.657997,87.810997,91.096001,76.864441,62864
2012-04-18,91.356003,91.747002,89.550003,91.747002,77.413742,52543
2012-04-19,92.397003,92.397003,89.700996,91.616997,77.304039,69346
2012-04-20,92.137001,92.137001,88.560997,91.356003,77.083817,69744
2012-04-23,89.533997,92.528000,88.623001,91.096001,76.864441,94106
2012-04-24,91.096001,92.926003,90.055000,91.616997,77.304039,25318
2012-04-25,93.698997,94.219002,93.022003,94.088997,79.389839,56900
2012-04-26,95.651001,95.780998,90.862000,94.739998,79.939148,44445
2012-04-27,95.780998,97.343002,92.137001,97.343002,82.135498,75273
2012-04-30,94.739998,98.360001,94.739998,96.302002,81.257126,104288
2012-05-01,96.302002,98.518997,93.803001,97.211998,82.024956,74790
2012-05-02,98.903999,98.903999,94.281998,95.780998,80.817513,72256
2012-05-03,95.260002,97.343002,93.496002,96.302002,81.257126,87448
2012-05-04,97.082001,97.082001,91.616997,91.876999,77.523415,14592
2012-05-08,92.917999,93.307999,92.397003,93.307999,78.730865,1287
2012-05-09,95.780998,98.903999,93.089996,97.733002,82.464561,372976
2012-05-10,97.733002,102.028000,97.733002,101.897003,85.978035,239580
2012-05-11,102.547997,106.706001,102.547997,103.588997,87.405701,273208
2012-05-14,104.110001,104.629997,100.247002,104.110001,87.845314,679335
2012-05-15,104.110001,104.110001,100.279999,103.329002,87.186325,55186
2012-05-16,100.725998,100.725998,97.602997,97.602997,82.354874,53659
2012-05-17,97.862999,99.425003,96.731003,99.425003,83.892242,61864
2012-05-18,99.425003,99.425003,93.178001,93.698997,79.060776,118195
2012-05-21,95.521004,95.521004,91.747002,92.723000,78.237259,9112
2012-05-22,93.047997,96.692001,91.616997,96.692001,81.586205,179607
2012-05-23,95.260002,95.521004,93.518997,95.521004,83.625145,29210
2012-05-24,93.829002,95.000000,91.096001,91.096001,79.751236,187516
2012-05-25,92.528000,93.698997,90.055000,91.096001,79.751236,70147
2012-05-29,88.884003,92.827003,88.884003,89.274002,78.156128,39493
2012-05-30,86.411003,88.884003,86.164001,87.582001,76.674850,17664
2012-05-31,88.102997,92.189003,87.452003,91.096001,79.751236,304796
2012-06-01,90.184998,90.184998,87.711998,89.403999,78.269936,80381
2012-06-06,86.021004,90.184998,86.021004,89.274002,78.156128,46931
2012-06-07,88.492996,91.096001,87.192001,87.711998,76.788651,1066212
2012-06-08,90.574997,90.574997,85.500000,85.500000,74.852135,78229
2012-06-11,73.527000,79.643997,70.794998,79.643997,69.725403,3514503
2012-06-12,79.643997,80.294998,76.129997,80.294998,70.295334,88409
2012-06-13,79.774002,81.725998,77.750000,80.164001,70.180664,225232
2012-06-14,81.725998,82.897003,80.684998,82.897003,72.573288,300007
2012-06-15,82.766998,83.157997,81.986000,82.247002,72.004250,191150
2012-06-18,82.897003,83.807999,81.856003,83.483002,73.086311,81743
2012-06-19,83.288002,83.547997,82.293999,83.547997,73.143227,35981
2012-06-20,83.547997,83.807999,82.102997,82.507004,72.231880,67911
2012-06-21,83.288002,83.288002,80.710999,81.725998,71.548126,22666
2012-06-22,81.725998,83.807999,81.725998,83.288002,72.915604,56861
2012-06-25,81.856003,83.301003,80.164001,80.164001,70.180664,229066
2012-06-26,81.725998,82.766998,79.643997,81.725998,71.548126,197985
2012-06-27,81.725998,81.804001,80.684998,80.684998,70.636772,4368
2012-06-28,79.514000,79.514000,78.992996,79.253998,69.383987,171511
2012-06-29,78.082001,81.049004,78.046997,80.555000,70.522957,228474
2012-07-02,80.033997,83.288002,78.211998,79.643997,69.725403,50666
2012-07-03,82.637001,83.417999,80.783997,83.417999,73.029419,9309
2012-07-04,78.883003,82.084000,78.882004,82.376999,72.118057,6174
2012-07-05,83.288002,83.288002,80.164001,83.288002,72.915604,23604
2012-07-06,81.206001,82.249001,79.123001,80.684998,70.636772,2130727
2012-07-09,78.211998,78.211998,72.876999,75.480003,66.079987,60054
2012-07-10,73.266998,78.378998,72.876999,72.876999,63.801159,31638
2012-07-11,79.123001,79.643997,75.167000,79.643997,69.725403,67052
2012-07-12,73.527000,73.527000,73.397003,73.397003,64.256401,34277
2012-07-13,76.642998,78.801003,73.657997,73.657997,64.484886,69736
2012-07-16,73.474998,78.602997,73.474998,76.521004,66.991356,56220
2012-07-17,74.178001,75.960999,73.397003,74.438004,65.167755,101155
2012-07-18,74.438004,75.277000,74.438004,76.521004,66.991356,11277
2012-07-19,76.651001,78.082001,74.438004,78.082001,68.357941,113438
2012-07-20,74.829002,78.426003,73.397003,73.397003,64.256401,13217
2012-07-23,74.569000,75.910004,74.438004,74.959000,65.623871,36590
2012-07-24,76.521004,76.521004,74.438004,74.438004,65.167755,7446
2012-07-25,76.521004,76.521004,74.047997,74.047997,64.826309,14464
2012-07-26,76.521004,78.733002,74.980003,78.082001,68.357941,51432
2012-07-27,74.959000,75.401001,73.917999,73.917999,64.712509,17735
2012-07-30,77.821999,77.821999,75.721001,75.870003,66.421417,34410
2012-07-31,75.480003,80.164001,75.480003,78.602997,68.814049,36502
2012-08-01,74.647003,79.643997,74.647003,77.366997,67.731987,18784
2012-08-02,74.438004,79.035004,74.438004,75.480003,66.079987,15418
2012-08-03,77.400002,77.400002,76.521004,76.521004,66.991356,128000
2012-08-06,75.610001,77.484001,75.480003,75.480003,66.079987,62847
2012-08-07,78.082001,79.297997,76.651001,76.651001,67.105156,49905
2012-08-08,77.692001,80.164001,77.041000,79.774002,69.839233,42626
2012-08-09,80.294998,80.294998,78.237999,79.514000,69.611603,781051
2012-08-10,78.862999,80.643997,76.872002,77.301003,67.674202,191319
2012-08-13,78.082001,78.082001,77.041000,77.041000,67.446594,114049
2012-08-14,79.123001,79.627998,76.521004,78.473000,68.700249,66057
2012-08-15,79.123001,80.815002,77.308998,80.164001,70.180664,46113
2012-08-16,78.992996,81.206001,78.551003,79.188004,69.326210,25579
2012-08-17,80.033997,80.164001,78.570999,80.164001,70.180664,39766
2012-08-20,77.041000,80.191002,76.000000,76.000000,66.535233,23873
2012-08-21,67.931999,73.637001,66.811996,72.616997,63.573532,171423
2012-08-22,70.899002,73.220001,70.899002,72.616997,63.573532,49584
2012-08-23,71.966003,73.397003,70.794998,71.315002,62.433685,119900
2012-08-24,71.055000,73.917999,71.055000,72.942001,63.858063,62056
2012-08-28,70.794998,74.438004,70.794998,70.794998,61.978447,53432
2012-08-29,70.794998,71.732002,70.403999,70.403999,61.636135,30760
2012-08-30,70.274002,71.574997,70.274002,70.274002,61.522331,29961
2012-08-31,70.014000,71.574997,68.321999,68.321999,59.813419,64495
2012-09-03,70.533997,70.533997,66.629997,66.629997,58.332138,46728
2012-09-04,67.021004,69.858002,67.021004,68.711998,60.154850,121558
2012-09-05,68.192001,70.274002,68.192001,70.274002,61.522331,88854
2012-09-06,68.711998,72.747002,68.711998,72.747002,63.687351,135121
2012-09-07,72.876999,75.870003,72.128998,75.870003,66.421417,76346
2012-09-10,73.189003,75.870003,72.876999,75.870003,66.421417,10270
2012-09-11,75.480003,75.870003,71.487000,75.348999,65.965302,437415
2012-09-12,71.966003,72.433998,71.835999,71.966003,63.003609,425322
2012-09-13,72.033997,73.397003,73.397003,73.397003,64.256401,9559
2012-09-14,72.096001,73.795998,71.690002,72.096001,63.117416,441523
2012-09-17,75.870003,76.000000,72.225998,74.178001,64.940140,47698
2012-09-18,74.698997,74.698997,71.315002,71.315002,62.433685,20486
2012-09-19,73.266998,75.765999,70.925003,72.356003,63.345039,126032
2012-09-20,71.469002,74.829002,71.469002,74.829002,65.510063,25168
2012-09-21,73.657997,73.657997,71.572998,72.876999,63.801159,42367
2012-09-24,72.876999,74.016998,71.424004,72.876999,63.801159,22407
2012-09-25,71.966003,72.356003,71.418999,71.574997,62.661304,18999
2012-09-26,74.307999,74.307999,71.315002,71.835999,62.889786,116523
2012-09-27,72.876999,74.307999,72.747002,72.747002,63.687351,7235
2012-09-28,72.876999,74.438004,71.835999,74.438004,65.167755,85521
2012-10-01,71.445000,74.565002,71.315002,71.315002,62.433685,4049598
2012-10-02,73.266998,76.000000,73.266998,76.000000,66.535233,14139
2012-10-03,74.438004,74.438004,70.925003,74.438004,66.479858,19746
2012-10-04,74.047997,74.178001,71.170998,73.917999,66.015442,17316
2012-10-05,74.307999,74.438004,73.113998,74.438004,66.479858,9006
2012-10-08,70.925003,71.315002,70.274002,70.533997,62.993221,22909
2012-10-09,70.925003,71.055000,70.794998,70.794998,63.226334,16085
2012-10-10,70.664001,71.421997,70.403999,70.403999,62.877125,28875
2012-10-11,71.315002,71.315002,70.925003,71.055000,63.458523,36876
2012-10-12,72.225998,73.917999,72.096001,73.917999,66.015442,30631
2012-10-15,73.917999,74.438004,71.445000,72.747002,64.969635,38166
2012-10-16,74.959000,76.000000,73.917999,73.917999,66.015442,70520
2012-10-17,74.829002,75.068001,73.007004,73.007004,65.201851,41157
2012-10-18,72.876999,75.355003,72.876999,74.438004,66.479858,41925
2012-10-19,75.348999,75.348999,72.876999,72.876999,65.085747,38600
2012-10-22,73.296997,75.065002,73.227997,74.178001,66.247650,19841
2012-10-23,74.047997,75.480003,73.397003,75.480003,67.410461,20542
2012-10-24,72.616997,74.698997,71.315002,74.698997,66.712944,16713
2012-10-25,73.657997,76.780998,73.657997,76.780998,68.572365,115059
2012-10-26,74.047997,76.260002,74.047997,76.260002,68.107071,14306
2012-10-29,74.959000,77.032997,74.255997,76.911003,68.688469,198260
2012-10-30,75.739998,77.041000,74.438004,76.390999,68.224068,47655
2012-10-31,75.870003,75.870003,73.397003,73.397003,65.550156,11989
2012-11-01,75.870003,76.000000,75.870003,76.000000,67.874863,11734
2012-11-02,74.569000,74.959000,73.527000,73.527000,65.666245,38767
2012-11-05,73.917999,76.133003,47.369999,55.569000,49.628136,1204694
2012-11-06,57.259998,57.974998,53.226002,54.137001,48.349228,764326
2012-11-07,53.486000,54.787998,52.555000,52.966000,47.303417,424348
2012-11-08,54.266998,55.042000,53.617001,54.266998,48.465324,116523
2012-11-09,54.266998,54.703999,52.575001,52.706001,47.071217,223841
2012-11-12,52.185001,54.215000,51.534000,52.055000,46.489811,84063
2012-11-13,51.924999,52.400002,51.794998,51.794998,46.257610,310701
2012-11-14,52.185001,53.096001,51.534000,52.055000,46.489811,152070
2012-11-15,51.273998,52.393002,51.273998,51.794998,46.257610,707179
2012-11-16,51.403999,52.168999,49.192001,49.452000,44.165100,1303890
2012-11-19,49.582001,50.362999,49.452000,50.233002,44.862606,1220633
2012-11-20,49.452000,50.493000,48.151001,48.151001,43.003189,157478
2012-11-21,48.151001,48.671001,47.151001,48.410999,43.235390,1942272
2012-11-22,47.369999,48.736000,46.980000,48.280998,43.119289,369345
2012-11-23,48.541000,50.311001,48.410999,48.541000,43.351498,132251
2012-11-26,49.321999,50.103001,48.931999,50.103001,44.746506,63658
2012-11-27,50.493000,50.493000,46.589001,47.110001,42.073486,707133
2012-11-28,47.630001,48.541000,46.328999,47.759998,42.653992,492940
2012-11-29,48.410999,48.410999,43.622002,45.807999,40.910683,383173
2012-11-30,44.766998,47.759998,44.766998,46.199001,41.259880,2336635
2012-12-03,45.807999,47.889999,44.766998,44.766998,39.980968,189131
2012-12-04,44.766998,45.158001,44.247002,44.637001,39.864872,246838
2012-12-05,43.855999,46.290001,43.855999,44.507000,39.748768,132683
2012-12-06,45.158001,46.381001,43.206001,43.206001,38.586853,197048
2012-12-07,43.596001,45.386002,43.596001,44.766998,39.980968,289767
2012-12-10,44.766998,45.599998,44.637001,44.896999,40.097076,187646
2012-12-11,45.027000,45.404999,44.766998,44.766998,39.980968,241831
2012-12-12,44.766998,45.495998,43.726002,43.726002,39.051273,769596
2012-12-13,42.685001,44.116001,42.685001,43.726002,39.051273,253680
2012-12-14,43.986000,43.986000,42.737000,43.466000,38.819057,669077
2012-12-17,44.116001,44.247002,42.164001,42.424999,37.889351,314094
2012-12-18,42.294998,44.247002,42.294998,43.075001,38.469872,111352
2012-12-19,43.206001,44.037998,42.435001,43.206001,38.586853,684507
2012-12-20,44.247002,45.287998,43.466000,43.855999,39.167366,141412
2012-12-21,44.247002,48.931999,44.181999,48.931999,43.700695,619083
2012-12-24,48.931999,50.362999,47.564999,50.362999,44.978703,51100
2012-12-27,50.493000,54.396999,50.493000,53.876999,48.117027,193986
2012-12-28,54.007000,54.137001,51.664001,52.055000,46.489811,47431
2012-12-31,53.617001,54.137001,50.493000,51.014000,45.560112,41278
2013-01-02,54.137001,54.137001,52.055000,52.055000,46.489811,31690
2013-01-03,52.055000,54.137001,50.752998,51.014000,45.560112,154022
2013-01-04,52.966000,52.966000,50.493000,52.966000,47.303417,69627
2013-01-07,53.096001,53.617001,52.119999,53.617001,47.884815,86801
2013-01-08,53.486000,54.918999,52.814999,54.527000,48.697533,421799
2013-01-09,54.527000,57.259998,53.617001,57.259998,51.138348,406129
2013-01-10,56.480000,58.041000,56.480000,57.259998,51.138348,168457
2013-01-11,58.041000,62.376999,57.521000,61.294998,54.741966,196716
2013-01-14,61.814999,61.814999,59.473000,61.424999,54.858074,80790
2013-01-15,60.254002,61.814999,59.720001,59.862999,53.463066,116241
2013-01-16,59.603001,61.814999,59.473000,59.473000,53.114754,56827
2013-01-17,60.903999,62.466000,60.903999,60.903999,54.392769,331475
2013-01-18,61.814999,61.945000,59.941002,61.945000,55.322483,95712
2013-01-21,62.466000,63.125999,61.685001,62.726002,56.019981,172706
2013-01-22,62.067001,63.507000,60.903999,62.401001,55.729729,132649
2013-01-23,39.041000,43.153000,34.765999,40.603001,36.262146,5454236
2013-01-24,40.993000,43.206001,40.082001,41.644001,37.191849,1175362
2013-01-25,42.685001,43.206001,40.603001,41.644001,37.191849,646428
2013-01-28,42.164001,43.159000,40.603001,41.644001,37.191849,398766
2013-01-29,39.952000,42.164001,38.651001,40.603001,36.262146,408025
2013-01-30,40.603001,40.603001,38.013000,38.130001,34.053535,350642
2013-01-31,38.521000,40.960999,38.026001,39.300999,35.099339,136800
2013-02-01,39.300999,43.166000,39.300999,42.034000,37.540161,689701
2013-02-04,42.164001,44.247002,40.993000,42.945000,38.353767,568729
2013-02-05,41.903999,43.726002,41.903999,43.206001,38.586853,330282
2013-02-06,43.596001,43.726002,41.644001,42.945000,38.353767,127879
2013-02-07,42.034000,42.945000,41.123001,41.123001,36.726551,203514
2013-02-08,41.383999,42.518002,41.174999,42.164001,37.656258,183487
2013-02-11,42.034000,42.522999,40.473000,40.993000,36.610443,191460
2013-02-12,41.773998,42.685001,40.064999,41.123001,36.726551,187254
2013-02-13,40.082001,41.644001,39.046001,41.644001,37.191849,60623
2013-02-14,41.383999,42.424999,39.692001,42.424999,37.889351,134137
2013-02-15,40.993000,41.415001,40.212002,40.342999,36.029945,181948
2013-02-18,41.383999,41.903999,40.342999,40.862999,36.494347,147158
2013-02-19,33.835999,40.603001,32.860001,39.041000,34.867138,1720279
2013-02-20,39.041000,39.952000,38.487999,39.952000,35.680748,342537
2013-02-21,38.521000,39.562000,38.000000,38.000000,33.937431,201476
2013-02-22,37.480000,38.162998,36.959000,37.480000,33.473022,203101
2013-02-25,39.171001,40.082001,37.348999,37.348999,33.356022,130520
2013-02-26,37.480000,37.816002,36.569000,36.959000,33.007721,527643
